customer_name,age,country,gender,marital_status,period,total_sales,total_orders,total_products,customer_class,age_group,last_order,avg_order_value,avg_monthly_spend
"Kristin Shan",46,Australia,Female,Married,7,10899,12,12,New,Middle-aged,153,908.2500,1557.0000
"Emmanuel Sai",51,Australia,Male,Single,8,10116,12,12,New,Middle-aged,153,843.0000,1264.5000
"Brittney Wu",47,Australia,Female,Married,8,10170,18,18,New,Middle-aged,153,565.0000,1271.2500
"Shawna Xu",42,Australia,Female,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Mario Moyer",50,Australia,Male,Single,0,7329,3,3,New,Middle-aged,161,2443.0000,NULL
"Willie Yuan",50,Australia,Male,Single,12,7539,9,9,New,Middle-aged,149,837.6667,628.2500
"Casey Alonso",51,Australia,Male,Single,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Adam Powell",47,Australia,Male,Married,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Adriana Subram",42,Australia,Female,Married,0,72,3,3,New,Middle-aged,152,24.0000,NULL
"Rachael Lopez",48,Australia,Female,Married,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Mathew Ferrier",48,Australia,Male,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Savannah Bailey",48,Australia,Female,Married,0,210,6,6,New,Middle-aged,148,35.0000,NULL
"Jenny Kumar",53,Australia,Female,Single,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Margaret Guo",52,Australia,Female,Married,0,7329,3,3,New,Middle-aged,160,2443.0000,NULL
"Jordan Roberts",51,Australia,Male,Single,11,7539,9,9,New,Middle-aged,149,837.6667,685.3636
"Pedro Mu̱oz",52,Australia,Male,Single,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Katie Nath",52,Australia,Female,Single,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Rosa Chen",52,Australia,Female,Single,11,6756,9,9,New,Middle-aged,149,750.6667,614.1818
"Tanya Munoz",46,Australia,Female,Single,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Aidan Washington",46,France,Male,Single,0,54,6,6,New,Middle-aged,146,9.0000,NULL
"Alex Rogers",57,"United States",Male,Single,0,72,3,3,New,Middle-aged,147,24.0000,NULL
"Maurice Deng",63,"United States",Male,Married,0,72,3,3,New,Senior,146,24.0000,NULL
"Nicole Rivera",64,"United States",Female,Single,0,210,6,6,New,Senior,147,35.0000,NULL
"Mason Sanders",64,Canada,Male,Married,0,210,6,6,New,Senior,147,35.0000,NULL
"Javier Ramos",54,"United States",Male,Single,0,582,15,15,New,Middle-aged,146,38.8000,NULL
"Sean Hill",49,"United States",Male,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Sean Roberts",50,"United States",Male,Single,0,210,6,6,New,Middle-aged,144,35.0000,NULL
"Samuel Young",55,"United States",Male,Single,0,210,6,6,New,Middle-aged,151,35.0000,NULL
"Jeremy Baker",58,"United States",Male,Married,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Jesse James",63,"United States",Male,Married,0,264,12,12,New,Senior,154,22.0000,NULL
"Julia Williams",63,"United States",Female,Married,0,210,6,6,New,Senior,146,35.0000,NULL
"Marcus Phillips",51,"United States",Male,Married,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Hailey Cooper",57,"United States",Female,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Fernando Robinson",51,"United States",Male,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Isabella Lee",58,Canada,Female,Married,0,510,12,12,New,Middle-aged,143,42.5000,NULL
"Benjamin Coleman",57,Canada,Male,Single,19,10944,9,9,VIP,Middle-aged,150,1216.0000,576.0000
"Gabriel Evans",58,Canada,Male,Married,0,510,12,12,New,Middle-aged,145,42.5000,NULL
"Jamie Blanco",58,"United States",Male,Single,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Nicole Foster",64,Canada,Female,Married,0,510,12,12,New,Senior,144,42.5000,NULL
"James Shan",65,"United States",Male,Married,0,210,6,6,New,Senior,146,35.0000,NULL
"Nicholas Harris",59,"United States",Male,Single,0,210,6,6,New,Middle-aged,152,35.0000,NULL
"Connor Sharma",59,"United States",Male,Single,0,54,6,6,New,Middle-aged,145,9.0000,NULL
"Rachel Henderson",66,"United States",Female,Married,0,210,6,6,New,Senior,145,35.0000,NULL
"Joshua Rodriguez",66,Canada,Male,Married,19,11034,9,9,VIP,Senior,150,1226.0000,580.7368
"Erin Kelly",68,Canada,Female,Married,0,282,9,9,New,Senior,144,31.3333,NULL
"Chloe Bell",69,"United States",Female,Married,0,210,6,6,New,Senior,147,35.0000,NULL
"Ashley Miller",69,"United States",Female,Single,0,282,9,9,New,Senior,147,31.3333,NULL
"Ronald Martinez",70,"United States",Male,Married,0,54,6,6,New,Senior,146,9.0000,NULL
"Jacqueline Long",71,"United States",Female,Single,0,54,6,6,New,Senior,146,9.0000,NULL
"Richard Wilson",65,"United States",Male,Married,0,54,6,6,New,Senior,147,9.0000,NULL
"Sydney Green",51,Australia,Female,Married,0,210,6,6,New,Middle-aged,152,35.0000,NULL
"Steve Liu",56,Australia,Male,Single,6,10116,12,12,New,Middle-aged,153,843.0000,1686.0000
"Ronnie Yang",57,Australia,Male,Single,7,10899,12,12,New,Middle-aged,153,908.2500,1557.0000
"Derrick Rubio",58,Australia,Male,Married,7,9906,6,6,New,Middle-aged,153,1651.0000,1415.1429
"Cara Xu",57,Australia,Female,Single,7,10689,6,6,New,Middle-aged,153,1781.5000,1527.0000
"Alison Luo",53,Australia,Female,Single,0,210,6,6,New,Middle-aged,150,35.0000,NULL
"Kendra Munoz",53,Australia,Female,Single,6,10689,6,6,New,Middle-aged,153,1781.5000,1781.5000
"Ivan Prasad",54,Australia,Male,Single,0,210,6,6,New,Middle-aged,143,35.0000,NULL
"Alexis Powell",54,Australia,Female,Single,7,9906,6,6,New,Middle-aged,153,1651.0000,1415.1429
"Brett Martinez",60,Australia,Male,Married,7,10116,12,12,New,Senior,153,843.0000,1445.1429
"Rafael Nath",60,Australia,Male,Single,11,6756,9,9,New,Senior,149,750.6667,614.1818
"Ashlee Luo",55,Australia,Female,Single,10,7539,9,9,New,Middle-aged,149,837.6667,753.9000
"Savannah Adams",55,Australia,Female,Single,0,210,6,6,New,Middle-aged,150,35.0000,NULL
"Carlos Evans",45,Australia,Male,Single,0,7329,3,3,New,Middle-aged,160,2443.0000,NULL
"Darren Munoz",57,Australia,Male,Single,0,7329,3,3,New,Middle-aged,160,2443.0000,NULL
"Bruce Lopez",58,Australia,Male,Single,8,10743,12,12,New,Middle-aged,152,895.2500,1342.8750
"Dana Suarez",53,Australia,Female,Single,8,10116,12,12,New,Middle-aged,152,843.0000,1264.5000
"Justin Martin",53,Australia,Male,Single,7,10116,12,12,New,Middle-aged,152,843.0000,1445.1429
"Misty Raje",51,Australia,Female,Single,11,6828,12,12,New,Middle-aged,148,569.0000,620.7273
"Lacey Liu",62,Australia,Female,Single,0,6546,3,3,New,Senior,160,2182.0000,NULL
"Kathryn Jai",49,Australia,Female,Married,8,10116,12,12,New,Middle-aged,152,843.0000,1264.5000
"Francis Serrano",67,Australia,Male,Single,8,10899,12,12,New,Senior,152,908.2500,1362.3750
"Haley Morris",43,Canada,Female,Single,0,210,6,6,New,Middle-aged,144,35.0000,NULL
"Mason Scott",44,Canada,Male,Single,0,210,6,6,New,Middle-aged,147,35.0000,NULL
"Caleb Russell",44,Canada,Male,Single,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Jocelyn Patterson",40,Canada,Female,Single,0,282,9,9,New,Middle-aged,154,31.3333,NULL
"Kurt Chavez",70,Australia,Male,Married,0,210,6,6,New,Senior,148,35.0000,NULL
"Benjamin Shan",41,Canada,Male,Single,0,10734,3,3,New,Middle-aged,170,3578.0000,NULL
"Xavier Green",41,Canada,Male,Single,0,210,6,6,New,Middle-aged,150,35.0000,NULL
"Vanessa Price",81,Australia,Female,Single,0,210,6,6,New,Senior,149,35.0000,NULL
"Alisha Guo",80,Australia,Female,Married,7,10689,6,6,New,Senior,152,1781.5000,1527.0000
"Donna Pal",66,Australia,Female,Married,8,10689,6,6,New,Senior,151,1781.5000,1336.1250
"Jorge Gao",78,Australia,Male,Married,9,10116,12,12,New,Senior,151,843.0000,1124.0000
"Ebony Hernandez",71,Australia,Female,Married,8,10116,12,12,New,Senior,151,843.0000,1264.5000
"Bobby Ray",76,Australia,Male,Married,9,9906,6,6,New,Senior,151,1651.0000,1100.6667
"Ann Sara",70,Australia,Female,Married,0,210,6,6,New,Senior,151,35.0000,NULL
"Julia Bennett",44,"United States",Female,Married,0,282,9,9,New,Middle-aged,154,31.3333,NULL
"Ryan Jones",46,"United States",Male,Single,0,210,6,6,New,Middle-aged,154,35.0000,NULL
"Jan Hill",45,"United States",Female,Single,0,210,6,6,New,Middle-aged,148,35.0000,NULL
"Brianna Martin",46,Canada,Female,Married,0,10734,3,3,New,Middle-aged,170,3578.0000,NULL
"Jason Evans",42,"United States",Male,Married,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Madison Coleman",48,"United States",Female,Married,0,54,6,6,New,Middle-aged,145,9.0000,NULL
"Amanda Baker",47,"United States",Female,Married,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Austin Brown",53,"United States",Male,Single,0,210,6,6,New,Middle-aged,143,35.0000,NULL
"Joseph Jackson",56,Canada,Male,Single,0,10734,3,3,New,Middle-aged,170,3578.0000,NULL
"Krystal Zhou",48,Australia,Female,Single,11,6618,6,6,New,Middle-aged,148,1103.0000,601.6364
"Carrie Rubio",63,France,Female,Single,0,54,6,6,New,Senior,146,9.0000,NULL
"Katherine Bradley",51,France,Female,Single,0,210,6,6,New,Middle-aged,147,35.0000,NULL
"Meredith Perez",57,"United Kingdom",Female,Single,0,7329,3,3,New,Middle-aged,155,2443.0000,NULL
"Andrea Lopez",53,Germany,Female,Married,0,210,6,6,New,Middle-aged,154,35.0000,NULL
"Shane Malhotra",54,France,Male,Married,0,6939,9,9,New,Middle-aged,144,771.0000,NULL
"Deanna Sabella",64,Germany,Male,Married,0,7095,9,9,New,Senior,145,788.3333,NULL
"Kenneth Raje",65,"United Kingdom",Male,Married,0,7329,3,3,New,Senior,155,2443.0000,NULL
"Wayne She",65,"United Kingdom",Male,Married,0,7329,3,3,New,Senior,155,2443.0000,NULL
"Jessie Blanco",65,"United Kingdom",Female,Married,0,7539,9,9,New,Senior,154,837.6667,NULL
"Clarence Li",65,France,Male,Single,0,54,6,6,New,Senior,151,9.0000,NULL
"Cory Perez",75,France,Male,Married,0,210,6,6,New,Senior,143,35.0000,NULL
"Rosa Liu",76,Germany,Female,Single,0,6960,3,3,New,Senior,144,2320.0000,NULL
"Rachel Cook",74,"United Kingdom",Female,Single,0,582,15,15,New,Senior,151,38.8000,NULL
"Karen Roberts",73,Germany,Female,Single,0,300,6,6,New,Senior,147,50.0000,NULL
"Dale Holt",73,"United Kingdom",Male,Married,0,7401,6,6,New,Senior,154,1233.5000,NULL
"Roy Arun",66,"United Kingdom",Male,Married,0,264,12,12,New,Senior,148,22.0000,NULL
"Felicia Townsend",62,France,Female,Married,0,6885,3,3,New,Senior,144,2295.0000,NULL
"Jillian Malhotra",68,Germany,Female,Single,0,354,12,12,New,Senior,151,29.5000,NULL
"Micheal Navarro",68,"United Kingdom",Male,Married,0,264,12,12,New,Senior,146,22.0000,NULL
"Ross Mehta",70,France,Male,Single,0,210,6,6,New,Senior,149,35.0000,NULL
"Adrienne Navarro",64,Germany,Female,Single,0,210,6,6,New,Senior,147,35.0000,NULL
"Kara Shen",69,"United Kingdom",Female,Single,0,210,6,6,New,Senior,151,35.0000,NULL
"Alfredo Gill",70,"United Kingdom",Male,Married,0,7383,9,9,New,Senior,154,820.3333,NULL
"Dominic Fernandez",64,"United Kingdom",Male,Single,0,7401,6,6,New,Senior,154,1233.5000,NULL
"Colin Wang",71,France,Male,Single,0,264,12,12,New,Senior,143,22.0000,NULL
"Deborah Chande",70,Germany,Female,Single,0,210,6,6,New,Senior,145,35.0000,NULL
"Alvin Luo",71,"United Kingdom",Male,Married,0,7329,3,3,New,Senior,154,2443.0000,NULL
"Rachael Gonzalez",70,"United Kingdom",Female,Married,0,7329,3,3,New,Senior,154,2443.0000,NULL
"Yolanda Jai",60,France,Female,Married,0,72,3,3,New,Senior,147,24.0000,NULL
"Christy Guo",73,"United Kingdom",Female,Married,0,210,6,6,New,Senior,154,35.0000,NULL
"Bruce Jim̩nez",45,Australia,Male,Married,0,6546,3,3,New,Middle-aged,160,2182.0000,NULL
"Megan Morris",43,Australia,Female,Married,0,282,9,9,New,Middle-aged,150,31.3333,NULL
"Anne Gutierrez",44,Australia,Female,Married,0,54,6,6,New,Middle-aged,143,9.0000,NULL
"Allison Young",40,Australia,Female,Married,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Curtis Zheng",45,Australia,Male,Single,0,7329,3,3,New,Middle-aged,160,2443.0000,NULL
"Jamie Lu",40,Australia,Female,Single,0,54,6,6,New,Middle-aged,149,9.0000,NULL
"Karla Chander",45,Australia,Female,Single,0,7329,3,3,New,Middle-aged,160,2443.0000,NULL
"Naomi Ruiz",45,Australia,Female,Single,12,6600,9,9,New,Middle-aged,148,733.3333,550.0000
"Carolyn Vazquez",46,Australia,Female,Married,0,210,6,6,New,Middle-aged,151,35.0000,NULL
"Marvin Alvarez",47,Australia,Male,Married,11,6756,9,9,New,Middle-aged,148,750.6667,614.1818
"Roger Goel",46,Australia,Male,Single,0,6546,3,3,New,Middle-aged,159,2182.0000,NULL
"Devin Campbell",46,Australia,Male,Single,0,6546,3,3,New,Middle-aged,159,2182.0000,NULL
"Grace Murphy",47,Australia,Female,Single,0,7329,3,3,New,Middle-aged,159,2443.0000,NULL
"Naomi Ramos",42,Australia,Female,Single,0,7329,3,3,New,Middle-aged,159,2443.0000,NULL
"Ross Arun",42,Australia,Male,Married,0,6546,3,3,New,Middle-aged,159,2182.0000,NULL
"Drew Shan",48,Australia,Male,Single,11,7539,9,9,New,Middle-aged,147,837.6667,685.3636
"Christy Tang",47,Australia,Female,Single,12,6756,9,9,New,Middle-aged,147,750.6667,563.0000
"Abigail Washington",48,Australia,Female,Single,11,6618,6,6,New,Middle-aged,147,1103.0000,601.6364
"Cynthia Sanchez",44,Australia,Female,Single,12,6756,9,9,New,Middle-aged,146,750.6667,563.0000
"Neil Dominguez",44,Australia,Male,Married,0,6546,3,3,New,Middle-aged,159,2182.0000,NULL
"Sandra Guo",44,Australia,Female,Single,13,6900,15,15,Regular,Middle-aged,146,460.0000,530.7692
"Crystal Yang",49,Australia,Female,Single,13,7383,9,9,Regular,Middle-aged,146,820.3333,567.9231
"Olivia Anderson",71,"United States",Female,Married,0,210,6,6,New,Senior,147,35.0000,NULL
"Jessica Hughes",72,"United States",Female,Married,0,72,3,3,New,Senior,146,24.0000,NULL
"Jeremiah Walker",81,"United States",Male,Married,0,210,6,6,New,Senior,144,35.0000,NULL
"Jacob Harris",78,Canada,Male,Single,0,210,6,6,New,Senior,154,35.0000,NULL
"Jordan Gonzales",79,Canada,Male,Single,0,54,6,6,New,Senior,145,9.0000,NULL
"Rachel Murphy",77,"United States",Female,Single,0,282,9,9,New,Senior,145,31.3333,NULL
"Jacqueline Jenkins",74,"United States",Female,Single,0,510,12,12,New,Senior,149,42.5000,NULL
"Brian Brooks",75,"United States",Male,Married,0,210,6,6,New,Senior,149,35.0000,NULL
"Elijah Coleman",74,"United States",Male,Single,0,564,18,18,New,Senior,154,31.3333,NULL
"Cody Kelly",74,"United States",Male,Married,0,210,6,6,New,Senior,152,35.0000,NULL
"Nicholas Walker",75,"United States",Male,Married,0,282,9,9,New,Senior,148,31.3333,NULL
"Marissa Barnes",74,"United States",Female,Married,0,210,6,6,New,Senior,147,35.0000,NULL
"Christopher Moore",74,"United States",Male,Single,0,210,6,6,New,Senior,146,35.0000,NULL
"Jeremy Bryant",74,"United States",Male,Married,0,282,9,9,New,Senior,145,31.3333,NULL
"Victoria Coleman",73,"United States",Female,Married,0,210,6,6,New,Senior,145,35.0000,NULL
"Marcus James",71,Canada,Male,Married,0,210,6,6,New,Senior,143,35.0000,NULL
"John Clark",70,"United States",Male,Married,0,210,6,6,New,Senior,146,35.0000,NULL
"Jose Phillips",71,"United States",Male,Married,0,372,9,9,New,Senior,146,41.3333,NULL
"Gabrielle Hughes",71,"United States",Female,Single,0,210,6,6,New,Senior,145,35.0000,NULL
"Dennis Ware",69,Canada,Male,Married,20,10944,9,9,VIP,Senior,150,1216.0000,547.2000
"Darrell Xie",70,"United States",Male,Married,0,54,6,6,New,Senior,146,9.0000,NULL
"Paige Kelly",70,"United States",Female,Single,0,210,6,6,New,Senior,152,35.0000,NULL
"Marcus Allen",69,"United States",Male,Married,0,210,6,6,New,Senior,154,35.0000,NULL
"Morgan Rodriguez",69,Canada,Female,Married,20,10944,9,9,VIP,Senior,149,1216.0000,547.2000
"Jose Thompson",63,Canada,Male,Married,20,10944,9,9,VIP,Senior,149,1216.0000,547.2000
"Xavier Wood",69,"United States",Male,Single,0,72,3,3,New,Senior,152,24.0000,NULL
"Melanie Wood",69,"United States",Female,Married,0,210,6,6,New,Senior,149,35.0000,NULL
"Terrence Xu",40,"United Kingdom",Male,Single,0,210,6,6,New,Middle-aged,154,35.0000,NULL
"Theodore Romero",39,"United Kingdom",Male,Single,0,3360,3,3,New,Adult,152,1120.0000,NULL
"Brandi Ashe",42,France,Female,Single,0,264,12,12,New,Middle-aged,147,22.0000,NULL
"Tanya Serrano",46,"United Kingdom",Female,Married,0,3570,9,9,New,Middle-aged,154,396.6667,NULL
"Lacey Lal",45,"United Kingdom",Female,Married,0,3570,9,9,New,Middle-aged,153,396.6667,NULL
"Devin Torres",45,"United Kingdom",Male,Married,0,3624,15,15,New,Middle-aged,152,241.6000,NULL
"Arthur Sara",47,"United Kingdom",Male,Single,0,3624,15,15,New,Middle-aged,152,241.6000,NULL
"Cassie Goel",48,France,Female,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"James Roberts",48,Germany,Male,Single,0,210,6,6,New,Middle-aged,152,35.0000,NULL
"Clinton Alonso",46,Germany,Male,Married,0,7329,3,3,New,Middle-aged,155,2443.0000,NULL
"Nina Sharma",46,"United Kingdom",Female,Married,0,3414,9,9,New,Middle-aged,152,379.3333,NULL
"Tonya Pal",47,France,Female,Married,0,210,6,6,New,Middle-aged,150,35.0000,NULL
"Ruben Ramos",42,"United Kingdom",Male,Single,0,3624,15,15,New,Middle-aged,152,241.6000,NULL
"Micheal Romero",47,France,Male,Married,0,210,6,6,New,Middle-aged,153,35.0000,NULL
"Alisha Liu",42,Germany,Female,Single,0,7329,3,3,New,Middle-aged,154,2443.0000,NULL
"Kelly Price",48,Germany,Female,Single,0,7401,6,6,New,Middle-aged,153,1233.5000,NULL
"Cassandra Martinez",48,Germany,Female,Single,0,210,6,6,New,Middle-aged,148,35.0000,NULL
"Joshua Garcia",48,"United Kingdom",Male,Single,0,72,3,3,New,Middle-aged,143,24.0000,NULL
"Natasha Dominguez",49,"United Kingdom",Female,Single,0,72,3,3,New,Middle-aged,153,24.0000,NULL
"Julio Gomez",49,France,Male,Single,0,210,6,6,New,Middle-aged,151,35.0000,NULL
"Cory Raman",49,Germany,Male,Married,0,210,6,6,New,Middle-aged,149,35.0000,NULL
"Reginald Harrison",49,"United Kingdom",Male,Single,0,3870,15,15,New,Middle-aged,152,258.0000,NULL
"Cedric Shan",50,"United Kingdom",Male,Single,0,3570,9,9,New,Middle-aged,152,396.6667,NULL
"Cristina Yuan",50,Germany,Female,Single,0,7539,9,9,New,Middle-aged,153,837.6667,NULL
"Candice Zhang",50,"United Kingdom",Female,Single,0,3660,9,9,New,Middle-aged,151,406.6667,NULL
"Louis Huang",48,France,Male,Married,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Deanna Dominguez",48,"United Kingdom",Female,Single,0,3360,3,3,New,Middle-aged,151,1120.0000,NULL
"Mason Stewart",50,France,Male,Single,0,300,6,6,New,Middle-aged,153,50.0000,NULL
"Edward Bryant",45,"United States",Male,Single,0,210,6,6,New,Middle-aged,147,35.0000,NULL
"Adrian Ward",65,"United States",Male,Single,0,210,6,6,New,Senior,153,35.0000,NULL
"Aaron Griffin",64,"United States",Male,Single,0,210,6,6,New,Senior,149,35.0000,NULL
"Abigail Powell",65,"United States",Female,Married,0,210,6,6,New,Senior,146,35.0000,NULL
"Lauren Moore",64,"United States",Female,Single,0,210,6,6,New,Senior,153,35.0000,NULL
"Nathan Perez",64,"United States",Male,Single,0,210,6,6,New,Senior,152,35.0000,NULL
"Kaylee Cox",62,"United States",Female,Married,0,210,6,6,New,Senior,146,35.0000,NULL
"Taylor Wood",63,"United States",Female,Married,0,300,6,6,New,Senior,154,50.0000,NULL
"Kristen Ma",56,"United States",Female,Married,0,210,6,6,New,Middle-aged,153,35.0000,NULL
"Olivia Foster",61,Canada,Female,Married,0,10734,3,3,New,Senior,170,3578.0000,NULL
"Cameron Butler",55,"United States",Male,Single,0,210,6,6,New,Middle-aged,146,35.0000,NULL
"Hannah Bennett",60,"United States",Female,Single,0,72,3,3,New,Senior,146,24.0000,NULL
"Vanessa Washington",41,Canada,Female,Married,0,10734,3,3,New,Middle-aged,170,3578.0000,NULL
"Jordan Lal",47,"United States",Male,Single,0,510,12,12,New,Middle-aged,145,42.5000,NULL
"Samuel Davis",41,"United States",Male,Married,0,72,3,3,New,Middle-aged,151,24.0000,NULL
"Edward Carter",41,"United States",Male,Married,0,210,6,6,New,Middle-aged,154,35.0000,NULL
"Wyatt Hall",42,Canada,Male,Single,0,54,6,6,New,Middle-aged,144,9.0000,NULL
"Anthony Rodriguez",47,Canada,Male,Married,0,10734,3,3,New,Middle-aged,170,3578.0000,NULL
"Cameron White",47,Canada,Male,Married,0,10734,3,3,New,Middle-aged,170,3578.0000,NULL
"Colleen Jai",48,"United States",Female,Married,0,210,6,6,New,Middle-aged,154,35.0000,NULL
"Marcus Jackson",42,"United States",Male,Married,0,300,6,6,New,Middle-aged,145,50.0000,NULL
"Chloe Carter",48,"United States",Female,Single,0,282,9,9,New,Middle-aged,145,31.3333,NULL
"Jonathan Li",44,"United States",Male,Married,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Sydney Phillips",44,"United States",Female,Married,0,564,18,18,New,Middle-aged,145,31.3333,NULL
"Connor Bryant",49,Canada,Male,Married,23,10944,9,9,VIP,Middle-aged,147,1216.0000,475.8261
"Aidan Diaz",51,Canada,Male,Married,23,10944,9,9,VIP,Middle-aged,147,1216.0000,475.8261
"Alexis Simmons",49,"United States",Female,Single,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Desiree Torres",49,"United States",Female,Single,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Isaac Perez",50,"United States",Male,Married,0,210,6,6,New,Middle-aged,145,35.0000,NULL
"Megan Torres",51,"United States",Female,Married,0,210,6,6,New,Middle-aged,145,35.0000,NULL
